imdb_id,wiki_link,plot
tt4900716,https://en.wikipedia.org/wiki/Kapoor_%26_Sons,NA
tt2912578,https://en.wikipedia.org/wiki/Ankur_Arora_Murder_Case,"Plot

Dr. Romesh Sharma is a young medical intern who dares to dream. He is in awe of Dr. Viren Asthana, the Chief Surgeon of the Shekhawat General Hospital. All he wants is to be like him. He lives with Dr. Riya Srivastava, his co-intern and the love of his life.

However, when an eight-year-old boy, Ankur Arora (Vishesh Tiwari), dies due to Dr. Asthana's medical negligence, Romesh realises that a good surgeon is not necessarily a good person.

Together with Ankur's mother, Nandita Arora, Nandita's friend, Ajay Shetty, their lawyer, Kajori Sen, and Dr. Romesh, they set out on a turbulent journey to fight for what is right. A fight for justice against his mentor, the hospital, and the love of his life, who is initially against him for the fear of ruining her career and future. It is revealed that Kajori is in a relationship with her opposing lawyer, who tells her to keep the case hanging and only blame the hospital overall, not Dr. Asthana specifically. She does the same in the court but soon finds that she is pregnant with his child. As she informs him, he orders her to abort the baby. Romesh spots them together, and with Nandita, he goes to her house, only to find her lying ill due to the abortion pill. They take her to the hospital, and she promises them that she will fight for Ankur. It turns out that all the necessary evidence against Dr. Viren Asthana is destroyed or literally snatched. Dr. Riya, who witnesses the operation, and Rosina D'Costa (Khushboo Kamal), a ward nurse in the hospital who had informed Dr. Asthana about Ankur eating some biscuits before the operation, also lie in court. The next day Riya goes to Dr. Viren Asthana to sign for leave. She tells him that she lied and cheated with the credibility of her profession, and her self-respect is questioning her. A heated argument between her and Dr. Asthana follows in which Dr. Asthana labels himself as the god who should be forgiven for the mistake he has done. It is revealed in the hospital the next day that Riya had actually shot the confession outburst by Dr. Viren Asthana on her mobile and presented it to the court. The case ends in their favour, and Dr. Viren Asthana gets arrested. In the last scene, Romesh and Riya reunite, and Nandita is shown remembering her memories with Ankur."
tt2338151,https://en.wikipedia.org/wiki/PK_(film),"Plot

A nude humanoid alien lands on Earth on a research mission in Rajasthan, India, and is stranded when the remote control to summon his spaceship is stolen. In Belgium, an Indian woman, Jagat ""Jaggu"" Janani Sahni, meets a Pakistani man, Sarfaraz Yousuf, and falls in love with him. Her father objects to their relationship, citing their different religions, and consults their family astrologer, godman Tapasvi Maharaj, who predicts Sarfaraz will betray Jaggu. Determined to prove them wrong, Jaggu asks Sarfaraz to marry her, only to be heartbroken after receiving an unsigned letter calling off their wedding and not to contact him.

Jaggu returns to India and becomes a journalist. She is intrigued after finding the alien distributing pamphlets about a ""missing"" God. She earns his trust by rescuing him when he attempts to take money from a temple's donation box as a ""refund"" for God's broken promises, and he opens up to her. He stole clothes and money from a couple having sex in a car and befriended a bandmaster, Bhairon Singh. He learned Bhojpuri at a brothel by holding hands and exchanging memories with a prostitute and started looking for the thief who stole his remote in Delhi, where he earned the name ""PK"" (drunk) as people thought he was intoxicated when getting confused with different religions. When told only God can help him, he began practising many Indian religions, including Hinduism, Sikhism, Christianity and Islam, attempting to find ""God"" to no avail. He found out Tapasvi had his remote but refused to return it, claiming it was a gift from God. Believing his story after a brief hesitation, Jaggu promises to help PK.

After Jaggu pranks an unknown caller in front of him, PK naively conjectures Tapasvi and his other godmen must be unintentionally dialing a ""wrong number"" to communicate with God, advising the public against engaging in meaningless rituals for their prayers. Intrigued, Jaggu encourages the public to expose fraudulent godmen by sending their videos to her news channel. Gradually, this ""wrong number"" campaign turns into a popular mass movement, much to the dismay of Tapasvi. Meanwhile, Bhairon finds the thief in Rajasthan and informs PK that he sold the remote to Tapasvi. PK realises Tapasvi was a fraud all along, intentionally misleading people. Bhairon and the thief are later killed in a terrorist attack.

Tapasvi confronts PK on air, asking him what the ""right number"" is. PK claims people should believe in the ""real"" God that created them instead of other fraudulent godmen and their ""duplicate"" God. Tapasvi claims he has a direct connection to ""God"", citing his prediction of Sarfaraz's betrayal to prove Muslims to be liars. Having absorbed Jaggu's memories earlier, PK claims he can disprove his prediction and reveals Sarfaraz had not written the letter to Jaggu, citing the presence of another bride as a possible recipient that day. Shocked, Jaggu contacts the Pakistani Embassy in Belgium, where Sarfaraz worked part-time, and learns Sarfaraz has been awaiting her call for a long time, proving he still loves her. It is revealed that Sarfaraz had found the same letter that day and, believing it to be from Jaggu, stopped contacting her. Jaggu and Sarfaraz tearfully reconnect while Jaggu's father realises Tapasvi's true colours, and forces him to return the remote to PK.

PK is able to return to his planet with his remote. When leaving, he takes two suitcases full of audio tapes, having filled them with recordings of Jaggu's voice. PK tells Jaggu that the recordings are of sounds from earth. However, Jaggu finds out that the tapes are actually of their conversations. She also finds the love note PK wrote for her earlier, realising his love for her, but reluctance to confess due to her feelings for Sarfaraz. She chooses not to confront PK directly and tearfully watches him walk towards his spaceship. After his departure, Jaggu publishes a book about PK, grateful for her experience with him. A year later, PK returns to Earth on a new research mission on human nature with more members of his species."
tt8504014,https://en.wikipedia.org/wiki/Good_Newwz,"Plot

Varun Batra is the CEO of a Volkswagen showroom in Mumbai and his wife, Deepti ""Deepu"" Batra, is a celebrity journalist. The two are a happily married couple going on seven years, but struggle to conceive a baby. Varun's sister Richa suggests the couple meet reputed fertility specialist Dr. Anand Joshi, who suggests they do in vitro fertilisation (IVF), a fertility technique that will enhance their chances. They agree, Varun submits sperm samples, and Dr. Joshi seemingly places the couple's embryo created in his lab in Deepti's uterus.

12 days later, Varun and Deepti are hastily summoned by Dr. Anand's wife, Dr. Sandhya Joshi, where the two run into another couple: Honey Batra and Monika ""Moni"" Batra, who have elected IVF as well. Anand guiltily reveals that a sperm mix-up has occurred due to the two couples homonymous surname: Varun's sperm have been fertilised Monika's eggs, and Honey's sperm with Deepti's eggs. Shocked beyond belief, both couples attack the two doctors. The doctors suggest that the couples go for a minor procedure so there is no chance of pregnancy. Varun later learns from Honey that Monika is pregnant with Varun's child, and Deepti is pregnant with Honey's child, but his rudeness causes Honey to fear the loss of his own child. He vows to prevent an abortion on Deepti's part, and he and Monika rent out a flat just above Varun's and Deepti's, much to the couple's shock.

Varun and Deepti initially project frustration against Honey and Monika during the first six months of pregnancy for interfering in their lives. However, during a routine check-up in the seventh month of pregnancy, Sandhya advises Deepti to try talking to Monika, who is probably going through as much as she is, being emotionally distressed. Realising that she needs to try to understand the situation, Deepti asks Monika out for a street food treat, during which they start getting to know each other. Deepti learns that Monika had suffered two miscarriages, making her sympathise, and the women bond. However, Varun still nurses a negative attitude, especially since Deepti is not carrying his child. She takes a stand in Honey's and Monika's favour for the first time, angrily telling Varun that he never cared to understand anything that happened post the mishap.

Varun, with Deepti's confrontation still fresh in his mind, makes an attempt to bond with Honey when they meet at a bar, and they almost strike a chord with each other, until Honey expresses concern over Deepti's work commitments, which he thinks will have a negative impact on the child. Varun, incensed, snubs Honey in a possessive manner, an argument between the two escalates until Varun storms out and Honey is arrested after the manager drops a call.

That night, amidst heavy rains, Monika knocks on Deepti's door in desperation: she has gone into premature labour and Honey is nowhere to be found. Varun hurriedly drives Monika to the hospital and she gives birth to Varun's child. However, the newborn is shifted to a critical unit in grave condition, having been born with a respiratory defect, accelerated by Monika's history of miscarriages, with little chance of survival. As it dawns on him that the baby is in fact his, Varun begins crying and hugs Honey when he arrives after being let off with a warning. Even as Honey and Monika reunite, he goes home and breaks down in Deepti's arms, apologising for his past insensitivity.

For a few weeks, both couples pray for the baby's recovery and Monika remains in the hospital as Deepti tends to her. The baby finally recovers and after 2 months, Deepti too has a successful delivery. Varun, now a changed man, invites Honey and Monika to meet the baby. Both couples finally bond and accept each other, holding each other's babies in their arms."
tt5240748,https://en.wikipedia.org/wiki/Brahman_Naman,"Plot

A group of young sex-starved college kids search for women who are willing to take their virginity in 1980s Bangalore in southern India."
tt4760900,https://en.wikipedia.org/wiki/Aisa_Yeh_Jahaan,"Plot

The film is set in Mumbai. It depicts the relationship between a husband and wife, the ever-growing human detachment from nature and people's attitude towards the physiology of a child's growth which is portrayed in a lighthearted yet satirical fashion. Rajib works for a multinational company and is far apart in terms of his nature from his wife, Ananya, who is a receptionist at a private firm. On the other hand, Kuhi, their three-year-old daughter, and Pakhi, the domestic help of the house, share a relationship based on innocence and pure emotions. Pakhi takes good care of Kuhi when Rajib and Ananya are away at work during the day. The whole family plans a vacation to their hometown Golaghat in Assam. There, Kuhi gets to know Nalia Kai, the helper of the house, who introduces her to a new world – a world of trees, birds, greenery, paddy fields and the environment at large. There she realizes the difference between the concrete world of Mumbai and the natural environment of her father's hometown. She also fears that one day the people of Mumbai would not have air to breathe, as she learns that we get oxygen from trees. This compels her to question the scarcity of trees in Mumbai."
tt2438764,https://en.wikipedia.org/wiki/Rajjo,NA
tt3447364,https://en.wikipedia.org/wiki/Detective_Byomkesh_Bakshy,"Plot

In November 1942, shortly after the Japanese take over Burma, a group of Chinese men from the Green Gang are unloading opium in Calcutta. They are suddenly ambushed and their leader gets brutally blinded by a mysterious figure. Three months later, the leader decides to return to Calcutta to investigate their missing opium.

Meanwhile, Ajit Kumar Banerjee takes help from Byomkesh Bakshi to find his missing father Bhuvan Banerjee. Byomkesh initially rejects the request, but decides to investigate after his lover marries someone else. The following day, Byomkesh visits the lodging house Bhuvan resided in, headed by Dr. Anukul Guha, and takes a room to investigate. Byomkesh finds Bhuvan's paan box with Ashwini Babu, Bhuvan's roommate, and deduces that he was murdered. Byomkesh visits the closed chemical factory where Bhuvan used to work earlier and meets Anguri Devi, an actress and a wife of the factory's owner Gajanan Sikdaar. Byomkesh finds some letters with Anguri Devi and deduces that Bhuvan was blackmailing Sikdaar, who might have killed Bhuvan and hid his body in the factory.

Byomkesh and Dr. Guha return to the factory and find Bhuvan's body in a machine, causing Deputy Commissioner Wilkie to question Sikdaar. However, Byomkesh discovers the letters are falsely backdated and saves Sikdaar from being framed. Byomkesh follows him home, but is stopped by Anguri Devi, who attempts to seduce him. Byomkesh meets Sikdaar, who immediately has a fit and passes away, having been poisoned. Suspicion falls on Sukumar, who was seen making death threats to Sikdaar. Dr. Guha leaves Calcutta temporarily, but sends Byomkesh a stamp, confirming he had faked the letters and killed Bhuvan. Satyavati, Sukumar's sister, pleads with Byomkesh to help her brother, who she believes is innocent and in hiding. Byomkesh finds the cab Sukumar was last seen in, and the driver directs him to the office of Dr. Watanabe, a Japanese dentist. Byomkesh and Ajit meet Watanabe, saying that they are volunteers for Sukumar's Basant Panchami agitation, but Watanabe suspects them and sends a real volunteer to follow them. Having observed this, Byomkesh and Ajit disguise themselves before following the volunteer back to Watanabe's office. Discovering the ruse, Watanabe kills the volunteer and his receptionist before escaping. The two enter his office and see their corpses, where Byomkesh finds a drawing in the volunteer's pocket.

Returning to the lodge, Byomkesh and Ajit meet Dr. Guha, who admits that he and Sukumar are working with the Japanese to free the country, with Sukumar to lead a Free Bengal, and killed Bhuvan and Sikdaar for betraying them. Returning to their room, Ajit vents about his father, revealing Bhuvan had lost his job at Hind Chemicals when they learned his master formula contained opium and addicted customers. Realising Ashwini is addicted to Bhuvan's custom paan blend, Byomkesh takes a chew and euphorically creates a mural of his understanding of the entire case, revealing Sikdaar said the words Young Gun to him before dying. The next morning, Byomkesh tests the mixture and his own blood; while his blood contains heroin, the paan is clean, making him deduce that Bhuvan had created an ""untraceable"" formula. Byomkesh learns from Kanai Dao, a fellow lodge resident and licensed opium dealer, that the opium supply in the local areas has been halted, and asks him if he can help Byomkesh meet any heroin suppliers. However, Kanai turns out to be a police informer and turns Byomkesh and Ajit to Wilkie, who tells Byomkesh about Yang Guang, a former Green Gang leader who wanted Calcutta's opium business for himself, and was killed in retaliation, but reportedly survived; Byomkesh realises Sikdaar was referring to him about Yang Guang.

Byomkesh discovers the drawing actually depicts the course of the Ganges through Calcutta and Sukumar's campaign points. With Kanai's help, Byomkesh meets with the Green Gang, where they realise Yang had set a deal with the Japanese to use opium smuggling routes to invade Calcutta by surprise on Basant Panchami, in turn giving Yang control over the city's drug trade. Byomkesh realizes that Anguri Devi is Yang's lover, whom she has not met in 4 years, and she had killed Sikdaar and attempted to seduce Byomkesh on his orders while being unaware of Yang's deal with the Japanese. With the attack scheduled for the next day, Byomkesh meets Wilkie and requests him to set off all air raid sirens at 4 AM, but Wilkie refuses, and Kanai defects to Byomkesh for saving him from the Green Gang. Byomkesh requests Dr. Guha, Satyavati, Sukumar and Dr. Watanabe to meet him at the lodge, pretending to have joined them and claiming they have been betrayed. At the lodge, Byomkesh reveals Dr. Guha is Yang Guang, conned the idealistic Sukumar into his deal, and plans to make Calcutta as the drug capital of the world. Byomkesh states that he informed the authorities about the landing points, but Yang claims that he is bluffing. Anguri Devi attempts to dissuade Yang, nearly shooting him, but he shows affection to draw her in before stabbing her. The air raid sirens are set off; using this, Byomkesh convinces Watanabe to leave and stop the attack to save his men. The Green Gang, having secretly observed the proceedings with Kanai's help, attack Yang.

Byomkesh informs a panicking Satyavati that he was indeed bluffing before being struck unconscious in the chaos. Byomkesh regains consciousness, where he is told by Ajit that the Green Gang has taken Yang. Byomkesh asks Satyavati to marry him, to which she smiles in reply. The Green Gang's leader orders his son to blind Yang in revenge at an abandoned factory, but Yang purposely blinds himself with the poker to turn the tables and kill the gang, where he plans the same for Byomkesh. As the factory siren rings, Byomkesh realises something is amiss."
tt6352548,https://en.wikipedia.org/wiki/Poster_Boys_(film),NA
tt6080746,https://en.wikipedia.org/wiki/Raagdesh,NA
tt5632164,https://en.wikipedia.org/wiki/Veerappan_(2016_film),"Plot

Koose Muniswamy Veerappan, during his teenage years starts working as an assistant to his relative Sevi Gounder, a notorious poacher and sandalwood smuggler. His father and relatives, whose village lay in the forest area, were also known to be poachers and smugglers. Veerappan (Sandeep Bharadwaj), dominant in Sathyamangalam Forest in the states of Tamil Nadu and Karnataka, defies the governments, and Indian Border Security paramilitary forces, and maintains a small army. He is wanted for killing approximately 184 people, about half of whom were police officers, including senior police and forest officials. He was also wanted for poaching about 200 elephants and smuggling ivory worth US$2,600,000 and about 10,000 tonnes of sandalwood worth approximately US$22,000,000.

In 1991, Veerappan and his chief Intel Gandhi, beheaded IFS Officer P. Srinivas. Years later, Veerappan avenges the death of his close associate Gandhi by misleading Special Task Force (STF) personnel in their covert operation, through Gandhi's unnamed notorious informer. The covert mission led by T. Harikrishna S.P., and his informant S.I. Shakeel Ahmed to kill Veerappan fails miserably. Veerappan and his army brutally assassinate all the STF officers in the operation and snatch their arms.

The Tamil Nadu STF chief K. Vijay Kumar I.P.S. appoints his associate, an undercover I.P.S. spy in the Karnataka region, a master-strategist (Sachiin J Joshi), who puts in place Operation Cocoon through a network of tribals, and informers, such as a deputy spy, a woman STF spy and landlord (Lisa Ray), who befriends and rents out a house to Muthulakshmi-the wife of Veerappan (Usha Jadhav). On the other hand, a team of loyal undercover cops led by Rambo Krishna, leaves Palar base of STF, near M. M. Hills, 100 kilometres (62 mi) from Kollegal of Karnataka along with a team of 41 members which includes police from two states, forest officials, forest watchers and informers. The team travels in two vehicles, of which one is a bus carrying most of the team members, and a jeep carrying K. Gopalakrishnan, the IPS officer. Veerappan's gang plants landmines on the road in more than 14 places to halt their approach, and during the Palar blast, K. Gopalakrishnan, standing on the footboard of the jeep, is thrown out, and suffers severe injuries, leaving the police to retaliate and ultimately prevent the snatching of arms.

After a few failed attempts, including the one led by another undercover cop, disguised as a subordinate to Islamic underworld don - Kadaani, to negotiate an arms deal with Veerappan's gang, the STF team led by master-strategist, and an ex-spy turned timberyard owner-Kumar, finally succeeded on 18 October 2004. On that day, Veerappan is escorted out of the forest by Kumar, who earlier infiltrates Veerappan's gang in disguise to negotiate another arms deal with Velupillai Prabhakaran. Subsequently, Veerappan and his men board an ambulance stationed at Papparapatti village in Dharmapuri district. Veerappan and his men are first warned and then asked to surrender, which was denied, and the men start firing at the STF personnel. The STF retaliate by firing grenades and gunfire, subsequently, Veerappan and his men are killed on the spot."
tt3859980,https://en.wikipedia.org/wiki/Mohenjo_Daro_(film),"Plot

The film opens in 2016 BCE with Sarman (Hrithik Roshan), a young man from the village of Amri, who lost his parents at a young age. Sarman kills a crocodile that has been terrorizing his village's fishermen and is hailed as a hero. He asks his uncle, Durjan (Nitish Bharadwaj), to allow him to go to Mohenjo Daro to trade their family's goods, but his uncle refuses. Sarman attempts to sneak away to the city at night with his friend Hojo (Umang Vyas) but is caught by Durjan, who relents and allows both friends to go. He gives Sarman a seal that contains an inscription of a unicorn that Sarman often sees in his dreams, suggesting he uses it only once in a life-or-death situation.

Arriving in Mohenjo Daro, Sarman learns that the city is ruled by the tyrannical Senate Chief Maham (Kabir Bedi) and his wicked son Moonja (Arunoday Singh). He also learns that the unicorn he sees in his dreams is the symbol of the city, and feels the city is oddly familiar to him. While Sarman is trading, Maham proposes to impose an additional tax on the farmers so that the city may grow, but Sarman leads the farmers to oppose the taxes so that their families don't starve to death. Sarman gains access to the upper city by showing his uncle's amulet and meets Chaani (Pooja Hegde), the daughter of the head priest (Manish Choudhary) of Mohenjo Daro. Sarman is enchanted by Chaani's beauty and charm and falls in love with her. Upon meeting, the head priest strangely appears to recognise Sarman. Chaani reveals to Sarman that she has been forcibly betrothed to Moonja. Maham discovers that Sarman and Chaani love each other and that Sarman is the leader of the tax revolt, so he challenges Sarman to fight Bakar and Zokar, his two champions. Sarman proposes that if he wins, Chaani will be released from her engagement, and Maham accepts the terms.

On the night before Sarman's clash with Bakar and Zokar, the head priest reveals to him how Maham was expelled from Harappa for illegal trade with the Sumerians. Maham entered Mohenjo Daro as a trader and quickly rose to become the trade chief. Maham had discovered that the mighty Sindhu River held vast gold deposits, so he decided to place a dam on the river and divert its course to mine the gold. The wise Senate Chief Srujan (Sharad Kelkar), who is revealed to be Sarman's father, opposed this, but Maham won the vote to build the dam. He had Srujan framed and arrested for hoarding gold. Chaani's father and Durjan – Sarman's uncle – were coerced by Maham to betray Srujan, and the former was killed later by Moonja – Maham's son. Maham then took Srujan's place as the new Senate Chief.

In the arena outside the city, Sarman faces the ferocious Tajik mountain cannibals Bakar and Zokhar. After a vicious battle, he kills one of the cannibals but spares the other, and the people of Mohenjo Daro surge even stronger behind him. Enraged, Maham urges Moonja to finish off Chaani and the priest. Moonja kills the priest, but Sarman saves Chaani and kills Moonja.

Sarman exposes Maham's plan to use the gold from the Sindhu to enrich himself and to smuggle in weapons from the Sumerians. All the chiefs now stand against Maham. The people elect Sarman as the new chief, but Sarman suggests Mohenjo Daro needs a people's government, not a chief. With the arrival of a heavy thunderstorm, Sarman realises that the dam will burst and the Sindhu river will flood the city. He rallies the people to lash boats together and form a floating bridge. They evacuate Mohenjo Daro and cross to the other side of the river. The dam collapses, and Maham, chained in the city square, drowns as the city is destroyed. The survivors migrate to another river, where Sarman sees the unicorn of his dreams and names the river Ganga."
tt2357926,https://en.wikipedia.org/wiki/Ramaiya_Vasta_Vaiya,"Plot

Ram Kapoor is a rich city boy born to billionaire parents Siddhant and Ashwini and brought up in Australia. On the other hand, Sona Singh is a traditional, simple desi girl from Punjab who is brought up by her only brother, Raghuveer Singh. Raghu is heartbroken when their father marries another woman and throws them out of the house, humiliating them on the way. Their mother dies, and her tomb is built on the small land they own until Lala, their Zamindar, tells them that it is his land since their mother had taken a loan from the man. Raghuveer volunteers to work day and night to pay off the loan as long as they do not tear down his mother's tomb. Jaiswal agrees, and the local station master Shankar helps them. Slowly, Raghu and Sona grow up. One day, Ria Bhargav, Sona's best friend, comes to their house to invite Sona to their house as she is getting married. Ram also arrives on the same day with Ashwini, whose brother Krishna Kant Bhargav is Ria's father.

Slowly, Ram and Sona fall in love, but Ashwini does not bear it as Sona is not as rich as them and is thus not to their standards; Ram is also to be married to Krishna Kant's business partner Jay Prakash's daughter, Dolly. Ashwini humiliates Sona as well as Raghu, who arrives a minute before, and both are thrown out of the house after Ashwini accuses them of trying to entice and trap Ram. When Ram learns of this, he goes to Sona's house and pleads with Raghu to accept him. Raghu gives him a chance, just like he was given a chance by Lala when he was little. Ram is tasked to take care of the cows, clean up after them, and grow more crops than Raghu by the end of the season; if he does not, Ram will be thrown out of the village and can never see Sona again.

Lala and his son Ajay are not happy, as Ajay wants to marry Sona. With them and Dolly and her father trying to get Ram to lose the competition, Ram has to work hard for his love, eating red chillies and rice every day, even though he cannot bear it. Through many antics from Lala’s side and Jay Prakash’s side, Ram eventually proves his love for Sona to Raghu and succeeds in growing more grains. However, Rao, Jay Prakash, Ajay, and Lala kidnap Sona, and then later they try to forcibly marry her to Ajay. Ram kills Rao and Ajay, and Raghu brutally beats Jay Prakash and Lala. Raghu, after realising that Ram and Sona should be together, takes the blame for this and spends seven years in prison. The film ends with Raghu's release from prison, which is also when Sona and Ram get married, in everyone's presence. Ashwini then accepts Sona as her daughter-in-law."
tt7485048,https://en.wikipedia.org/wiki/Super_30_(film),"Plot

The story begins with Fugga, a successful person, giving a talk in London. Fugga recalls his experience of learning from his teacher, Anand Kumar.

The scenes go back in time to show a younger Anand in college. Anand is a lower-class student who has a passion for studies and is good at it. At a local competition felicitation, the local minister, Shriram Singh, proud of him, promises to help whenever needed.

Anand frequently goes to Banaras Hindu University's library to learn mathematics by solving problems in a foreign Math journal. One day, the library supervisor finally catches him and says that he has no right to read there. One staff member suggests he get his article published in this journal and earn a free lifetime subscription to it. Anand goes to the post office, where his father Rajendra works as the head, and posts a letter regarding the solution to a difficult Math problem that no one has been able to solve yet. He then gets featured in the journal for solving the problem and gets a letter from Professor Richard of the University of Cambridge to join a program there.

Anand's family supports him completely, but the family has not enough money for him to travel to England. Anand and Rajendra go to the minister Shriram Singh for help, but he denies any such promise. Anand tries to show his medal as proof and a reminder of Shriram's word of honor, but still does not get the money. They both try to collect money but remain helpless. The same night, Rajendra has a heart attack and passes away while his sons rush him to the hospital. Anand refuses to go to Cambridge due to his father's death and their financial condition.

He then sells papads in the city to add income to the family. One day, he meets Lallan Singh, a [crony\servant] of Shriram Singh, who runs a high-profile coaching center. Lallan takes Anand in as a teacher at his own 'Excellence Coaching Centre'. This helps Anand financially and also earns him praise for his teaching. One fateful day, Anand sees the plight of a boy who had to leave due to poverty. Recalling Rajendra's words, he realizes that these poor kids also have a right to study. Eventually, he leaves the coaching center and starts separate tuition for poor kids in which he enrolls 30 kids at a time. Unfortunately, this hurts him financially and also costs him the support of his love interest, Supriya. But he decides, nonetheless, to teach the kids in an enthusiastic and practical manner by clearing concepts in an easy and fun way. All this enrages Lallan, whose center is facing criticism for not retaining Anand.

Lallan, in an effort to bring back Anand, tries to give free geometry boxes to Anand's center but does not succeed. He challenges Anand to a duel, in which Lallan's students and Anand's students write the same exam, and the coaching center with the lowest average score would be closed. The exam happens; in a ceremony announcing the results of the exam, Anand's students are devastated to know that they lost. To present the papers which Anand signed before the competition, Lallan invites Supriya and her husband Purshottam, an IAS officer, which shocks Anand. However, the papers are not found, which spurs Anand to deny such claims of him signing the papers. It is later revealed that Supriya hid the papers, meaning that she understood Anand's decision to tutor poor kids.

While in course of the tuition, Anand gets immense help from his brother Pranav and his mother Jayanti. Lallan and Shriram plot to have Anand and the students killed so that his kids won't take the Indian Institute of Technology exam (IIT-JEE). Anand is hurt brutally by two of Lallan's henchmen and is hospitalized, on the verge of death. He tells his students to use their knowledge to defeat the goons sent by Shriram, while he is being treated. The students, in unity, use their knowledge of different concepts and subjects and defeat the goons. Anand is treated successfully and recuperates. A few months later the students take the IIT exam and all 30 of them crack it successfully."
tt4635372,https://en.wikipedia.org/wiki/Fly_Away_Solo,"Plot

Masaan tracks the lives of two young people in Varanasi, India.

Devi Pathak (Richa Chadda), a trainer at a coaching computer center and her student, Piyush Aggarwal, are caught having sex in a hotel room by policemen who had been tipped off by the hotel staff. Inspector Mishra records the barely clad Devi on his mobile phone. Piyush locks himself in the bathroom and commits suicide by slitting his wrists. Inspector Mishra threatens to book Devi for abetting Piyush's suicide and demands a bribe of INR 300,000 from Devi's father Vidyadhar Pathak, a Sanskrit professor who now runs a book shop with an income of about Rs 10000 per month. Pathak is tempted by a betting game, where people bet on small boys to dive and collect the maximum number of coins from the Ganges riverbed within a specified time. He had previously barred Jhonta, a boy who works at his shop, from participating in the diving game but relents after Mishra's threats increase. Devi cycles through jobs at different coaching centers, facing harassment by colleagues as the news of her affair spreads. She eventually gets a temporary government job in Indian Railways, but tells her father she wishes to leave Varanasi to study at Allahabad University as soon as Mishra's bribe is paid in full.

Deepak Kumar (Vicky Kaushal) is the youngest of a Dom family working in the cremation ghats. He is a civil engineering student at a polytechnic college. Deepak's father doesn't want to see his sons continue the hereditary job. Deepak falls in love with Shaalu Gupta (Shweta Tripathi), a high caste Hindu girl. They start meeting each other and during a trip to Allahabad on the banks of the Ganges, they share an intimate moment. Back in Varanasi, Deepak tells her about his caste and the work he does burning corpses. Shaalu doesn't mind and says that she is ready to run away with him if her parents refuse. She asks him to focus on his exams and getting a good job.

On a pilgrimage trip with her family, Shaalu dies in a bus accident. Her body with those of other victims ends up at the same cremation ground where Deepak's family works. Deepak is devastated on seeing her dead body. He eventually overcomes his grief and is hired by Indian Railways as an engineer in Allahabad.

In a special diving competition, Pathak bets Rs 10000, a significant portion of his remaining savings, on Jhonta. Jhonta drowns and is taken to a hospital by Vidyadhar, who vows to never let the boy participate in the diving competition again. As Jhonta regains consciousness, he is shown to have found Shaalu's ring, which had been thrown into the Ganga by Deepak in a fit of grief. Jhonta gives it to Vidyadhar, who sells the ring to fully pay off Inspector Mishra.

Before leaving Varanasi, Devi visits Piyush's family, where his father shouts at and slaps her away. She comes to the banks of the Ganges to immerse the gift Piyush had given her on that fateful day in the hotel. Deepak, who is by the bank, notices her crying and offers her water to drink. A boatman beckons, offering both of them a ride towards Sangam. They both board the boat and strike up a conversation."
tt2759338,https://en.wikipedia.org/wiki/Dassehra_(film),"Plot

Honest IPS officer Aditi Singh (Tina Desai) and hard-boiled cop Rudra (Neil Nitin Mukesh) investigate a multiple suicide case. They stumble upon a darker truth revolving around the corrupt politician Yadav (Govind Namdeo) and Shankar (Manish Vatsalya). The political nexus forces Rudra to become the angry-young-man and one-man-army all rolled into one."
